PEH bugs in Mutter,,
List of buggy functions and commit ID,,
openvpn/src/openvpn/pkcs11_mbedtls.c,115,03c8bfc90fbc63007f62d3ed165942d149225551
openvpn/src/openvpn/pkcs11_mbedtls.c,140,03c8bfc90fbc63007f62d3ed165942d149225551
List of buggy functions and commit ID,,
openvpn/src/openvpn/ps.c,992,1387f52682dcd3789c56c9979ccedca281ff88f4
openvpn/src/openvpn/socket.c,2706,81d882d5302b8b647202a6893b57dfdc61fd6df2
List of buggy functions and commit ID,,
openvpn/src/openvpn/crypto.c,1671,81d882d5302b8b647202a6893b57dfdc61fd6df2
openvpn/src/openvpn/ssl.c,1519,15d0524327a10c2999f37375688196f8452f1029
openvpn/src/openvpn/ssl.c,1557,6a5612fe82453915755aca945ff4e876a25f582a
List of buggy functions and commit ID,,
openvpn/sample/sample-plugins/log/log.c,81,a61c08a2c80d95dcc2bc30ddcb9a54a462e565ed
openvpn/src/openvpn/cryptoapi.c,512,862cbe538b6d53435f60065b0235639095c9ad0d
openvpn/tests/unit_tests/openvpn/test_cryptoapi.c,415,0267649a21a2af1b60fbddcb78b0ed642080d6fd
openvpn/sample/sample-plugins/client-connect/sample-client-connect.c,438,94cebf8261d20a55b0260cce61ad892a98bc24d8
openvpn/sample/sample-plugins/client-connect/sample-client-connect.c,496,94cebf8261d20a55b0260cce61ad892a98bc24d8
List of buggy functions and commit ID,,
openvpn/src/openvpn/ssl_mbedtls.c,756,b3c24842a807014c1663eed6f79e888d73182205
openvpn/src/openvpn/pkcs11_mbedtls.c,100,03c8bfc90fbc63007f62d3ed165942d149225551
List of buggy functions and commit ID,,
openvpn/src/openvpn/xkey_helper.c,75,199df03bf57339661a853cb764ea41a0c8349b95
openvpn/src/openvpn/pkcs11_openssl.c,179,6121001ed82914f336da081bb8aefaeb055450cb
openvpn/src/openvpn/xkey_provider.c,1062,25f9c47127190c487eb3b4b4a3f5553fb2d62b21
,,
PEH bugs in iSH,,
List of buggy functions and commit ID,,
ish/kernel/resource.c,42,a94a56cfb432e1d899bd3c50bc9176951f8035cc
ish/kernel/resource.c,119,bf3b711cdd94aba61c828e936da556187cd34f9e
ish/kernel/resource.c,132,bf3b711cdd94aba61c828e936da556187cd34f9e
List of buggy functions and commit ID,,
ish/emu/tlb.c,25,99dc0f5b873a94cc3f9b8e6846b5d2baa14d351c
ish/emu/tlb.c,28,99dc0f5b873a94cc3f9b8e6846b5d2baa14d351c
ish/emu/tlb.c,39,99dc0f5b873a94cc3f9b8e6846b5d2baa14d351c
ish/emu/tlb.c,42,99dc0f5b873a94cc3f9b8e6846b5d2baa14d351c
ish/emu/tlb.h,68,255f8f18c8e0beb0415cc1b1d5d1e66adfd902a0
List of buggy functions and commit ID,,
ish/util/sync.c,32,0f2b5d3688a79682345e1bbaa442638895ad248b
ish/fs/tty.c,455,cb7430a24dcd017da5eff4ddeb2a76f739a3d8b3
ish/util/sync.c,37,0f2b5d3688a79682345e1bbaa442638895ad248b
List of buggy functions and commit ID,,
ish/util/sync.c,35,fc157975f7564ebd5e0d643330148133e3f154b1
ish/fs/tty.c,455,cb7430a24dcd017da5eff4ddeb2a76f739a3d8b3
,,
PEH bugs in Linux Kernel,,
List of buggy functions and commit ID,,
kernel/sysctl.c,366,7f2923c4f73f21cfd714d12a2d48de8c21f11cfe
kernel/sysctl.c,515,00b7c3395aec3df43de5bd02a3c5a099ca51169f
List of buggy functions and commit ID,,
kernel/trace/trace_boot.c,155,fdeb1aca2861472b38779be44141757483300827
kernel/trace/trace_boot.c,477,3fbe2d6e1fce255d918b622fb2af22e98364a154
List of buggy functions and commit ID,,
kernel/sched/cputime.c,256,73fbec604432e1fbfeb1bc59a110dac1f98160f6
kernel/sched/cputime.c,502,2b1f967d80e8e5d7361f0e1654c842869570f573
kernel/sched/cputime.c,531,f9bcf1e0e0145323ba2cf72ecad5264ff3883eb1
List of buggy functions and commit ID,,
kernel/livepatch/core.c,946,958ef1e39d24d6cb8bf2a7406130a98c9564230f
kernel/livepatch/core.c,1111,958ef1e39d24d6cb8bf2a7406130a98c9564230f
kernel/livepatch/core.c,888,cad706df7e4a00a595f2662f32c0fc174aa4e61f
List of buggy functions and commit ID,,
kernel/trace/trace_osnoise.c,2041,e88ed227f639ebcb31ed4e5b88756b47d904584b
kernel/trace/trace_osnoise.c,2906,a955d7eac1779b437ceb24fc352026a2cbcec140
kernel/trace/trace_osnoise.c,2989,2fac8d6486d5c34e2ec7028580142b8209da3f92
List of buggy functions and commit ID,,
kernel/trace/trace_events.c,3099,ae63b31e4d0e2ec09c569306ea46f664508ef717
kernel/trace/trace_events.c,2901,a01fdc897fa56ffb596d0a0cd7ea2ab3bd8398c5
kernel/trace/trace_events.c,3589,772482216f170ddc62fa92a3cc3271cdd1993525
List of buggy functions and commit ID,,
kernel/printk/printk_ringbuffer.c,640,d397820f36ffe4701343b6ee12687d60db0ed8db
kernel/printk/printk_ringbuffer.c,812,584da076866f38ffb952efcc25af039f9551df81
kernel/printk/printk.c,2232,6b916706f8f09348cfa4fdd3642ebf87d6a2a26b
List of buggy functions and commit ID,,
kernel/cpu.c,1621,757c989b9994f51b42d6be1bd33c7c12d16a3ac7
kernel/cpu.c,1942,e3920fb42c8ddfe63befb54d95c0e13eabacea9b
kernel/cpu.c,1630,757c989b9994f51b42d6be1bd33c7c12d16a3ac7
kernel/cpu.c,1413,757c989b9994f51b42d6be1bd33c7c12d16a3ac7
List of buggy functions and commit ID,,
kernel/power/swap.c,563,4ff277f9e42fa16314045bd124a61519286094c0
kernel/power/snapshot.c,557,f469f02dc6fa67f6c6a7d91400d08b9339147aed
kernel/power/snapshot.c,2589,940864ddabdb180e02041c4dcd46ba6f9eee732f
kernel/power/snapshot.c,2720,69643279a88dea000ac2f858091d0e365f778245
List of buggy functions and commit ID,,
kernel/acct.c,181,6aa7de059173a986114ac43b8f50b297a86f09a8
kernel/acct.c,170,2798d4ce61601808b965253d60624bbf201b51b0
kernel/acct.c,597,b8f00e6be46f4c9a112e05fd692712873c4c4048
List of buggy functions and commit ID,,
kernel/power/snapshot.c,2589,940864ddabdb180e02041c4dcd46ba6f9eee732f
kernel/power/snapshot.c,2720,69643279a88dea000ac2f858091d0e365f778245
kernel/dma/debug.c,664,ad78dee0b630527bdfed809d1f5ed95c601886ae
kernel/power/swap.c,920,3aef83e0ef1ffb8ea3bea97be46821a45c952173
List of buggy functions and commit ID,,
kernel/irq/manage.c,1514,b6873807a7143b7d6d8b06809295e559d07d7deb
kernel/irq/manage.c,2575,be45beb2df6909d42a6b3b0052601b3eef878fc0
kernel/time/alarmtimer.c,106,51218298a25e6942957c5595f2abf130d47d5df9
List of buggy functions and commit ID,,
kernel/events/uprobes.c,1164,66d06dffa5ef6f3544997440af63a91ef36a2171
kernel/events/uprobes.c,740,22bad38286d9a652d7061a02f9743bb2ebb84e59
List of buggy functions and commit ID,,
kernel/power/hibernate.c,389,48580ab8729865c81e148d59159fbe2aa7865511
kernel/power/hibernate.c,382,2aede851ddf08666f68ffc17be446420e9d2a056
kernel/power/hibernate.c,382,2aede851ddf08666f68ffc17be446420e9d2a056
kernel/power/user.c,312,51d6ff7acd920379f54d0be4dbe844a46178a65f
List of buggy functions and commit ID,,
kernel/kprobes.c,2725,f438d914b220051d4cbc65cbc5d98e163c85c93b
kernel/trace/trace_kprobe.c,489,45408c4f92506dbdfef1721f2613e1426de00894
kernel/trace/trace_kprobe.c,692,614243181050436785f5a621749a7da2336a7916
List of buggy functions and commit ID,,
kernel/power/hibernate.c,382,2aede851ddf08666f68ffc17be446420e9d2a056
kernel/power/user.c,312,51d6ff7acd920379f54d0be4dbe844a46178a65f
List of buggy functions and commit ID,,
kernel/power/suspend.c,568,55f2503c3b69328735e88031ff8d6ba291bd952b
kernel/locking/test-ww_mutex.c,637,c22fb3807fd0a3bdd98c13c4d2190ab064e6c09d
kernel/locking/test-ww_mutex.c,139,1415b49bcd321bca7347f43f8b269c91ec46d1dc
kernel/locking/test-ww_mutex.c,641,70207686e492fb97c11d88ae7d8ebce7d2d080aa
kernel/power/user.c,269,55f2503c3b69328735e88031ff8d6ba291bd952b
List of buggy functions and commit ID,,
kernel/trace/trace_kprobe.c,486,715fa2fd4c6c3e9165659ac26a582b8a2e607b93
kernel/trace/trace_kprobe.c,692,614243181050436785f5a621749a7da2336a7916
List of buggy functions and commit ID,,
kernel/trace/trace_kprobe.c,489,45408c4f92506dbdfef1721f2613e1426de00894
kernel/trace/trace_kprobe.c,692,614243181050436785f5a621749a7da2336a7916
List of buggy functions and commit ID,,
kernel/bpf/preload/bpf_preload_kern.c,46,d71fa5c9763c24dd997a2fa4feb7a13a95bab42c
kernel/bpf/preload/bpf_preload_kern.c,79,d71fa5c9763c24dd997a2fa4feb7a13a95bab42c
List of buggy functions and commit ID,,
kernel/fork.c,1295,41f727fde1fe40efeb4fef6fdce74ff794be5aeb
kernel/fork.c,1298,41f727fde1fe40efeb4fef6fdce74ff794be5aeb
kernel/fork.c,1301,223baf9d17f25e2608dbdff7232c095c1e612268
kernel/fork.c,1305,f1a7941243c102a44e8847e3b94ff4ff3ec56f25
kernel/fork.c,1686,bfedb589252c01fa505ac9f6f2a3d5d68d707ef4
List of buggy functions and commit ID,,
kernel/bpf/core.c,984,8a98ae12fbefdb583a7696de719a1d57e5e940a2
kernel/bpf/core.c,1025,3486bedd99196ecdfe99c0ab5b67ad3c47e8a8fa
kernel/bpf/core.c,1079,33c9805860e584b194199cab1a1e81f4e6395408
kernel/bpf/helpers.c,1717,2c78ee898d8f10ae6fb2fa23a3fbaec96b1b7366
List of buggy functions and commit ID,,
kernel/power/snapshot.c,2053,64a473cb74a88cb4991edf985d55a266e65292e1
kernel/power/snapshot.c,2082,eba74c294467d55c697e2199c37dfaf8126fe396
List of buggy functions and commit ID,,
kernel/user.c,206,1e1c15839df084f4011825fee922aa976c9159dc
kernel/fork.c,1305,f1a7941243c102a44e8847e3b94ff4ff3ec56f25
kernel/fork.c,1686,bfedb589252c01fa505ac9f6f2a3d5d68d707ef4
List of buggy functions and commit ID,,
kernel/trace/trace_output.c,761,060fa5c83e67901ba47ab484cfcdb32737d630ba
kernel/trace/blktrace.c,1591,9023c930902fbbcf0cebf6110828700f792989a4
kernel/trace/trace_functions_graph.c,1427,9023c930902fbbcf0cebf6110828700f792989a4
kernel/trace/trace_functions_graph.c,1432,9023c930902fbbcf0cebf6110828700f792989a4
List of buggy functions and commit ID,,
kernel/cpu.c,633,b284909abad48b07d3071a9fc9b5692b3e64914b
kernel/cpu.c,1702,05736e4ac13c08a4a9b1ef2de26dd31a32cbee57
List of buggy functions and commit ID,,
kernel/events/uprobes.c,850,803200e24abf0f9ec18631290d26b2185477f3a6
kernel/events/uprobes.c,897,cb9a19fe4aa51afa34786bd383e6614fa0083d58
List of buggy functions and commit ID,,
kernel/locking/test-ww_mutex.c,637,c22fb3807fd0a3bdd98c13c4d2190ab064e6c09d
kernel/locking/test-ww_mutex.c,139,1415b49bcd321bca7347f43f8b269c91ec46d1dc
kernel/locking/test-ww_mutex.c,641,70207686e492fb97c11d88ae7d8ebce7d2d080aa
List of buggy functions and commit ID,,
kernel/power/snapshot.c,1377,25761b6eb7b33823bcfff6bfe2a015badcd76fb8
kernel/power/snapshot.c,1418,846705deb059c352cc0e5806d5964f815b8c6d98
kernel/power/snapshot.c,1389,abd02ac616e32d818a0478e68924beac8ba5e5d8
kernel/power/snapshot.c,1396,c6968e73b90c2a2fb9a32d4bad249f8f70f70125
kernel/power/snapshot.c,2317,3363e0adb3931e987caa6404327b35ea2db231d8
List of buggy functions and commit ID,,
linux-6-5-mm/filemap.c,2392,68430303c84e1fd457a05f424b02ea8393708552
linux-6-5-mm/filemap.c,2396,68430303c84e1fd457a05f424b02ea8393708552
linux-6-5-mm/filemap.c,3463,9184a307768bf66af1f67d903d7b00725b7a6e8c
linux-6-5-mm/filemap.c,2518,f253e1854ce8441eefe98f193def2c477a017d81
List of buggy functions and commit ID,,
linux-6-5-mm/mremap.c,80,c2febafc67734a62196c1b9dfba926412d4077ba
linux-6-5-mm/mremap.c,93,1da177e4c3f41524e886b7f1b8a0c1fc7321cac2
linux-6-5-mm/userfaultfd.c,297,c2febafc67734a62196c1b9dfba926412d4077ba
linux-6-5-mm/userfaultfd.c,300,c2febafc67734a62196c1b9dfba926412d4077ba
List of buggy functions and commit ID,,
linux-6-5-mm/mremap.c,66,37a1c49a91ad55f917a399ef2174b5ebda4283f9
linux-6-5-mm/vmalloc.c,699,c0eb315ad9719e41ce44708455cc69df7ac9f3f8
